MotifId	Nodes	Edges	Count
904	4	0	28
4374	4	0	158
990	4	0	7
5064	4	0	9
4420	4	0	387
972	4	0	7
922	4	0	19
3038	4	0	5
858	4	0	103
4950	4	0	88
468	4	0	103
14812	4	0	2
4574	4	0	6
7126	4	0	0
14790	4	0	0
2190	4	0	11
6552	4	0	58
2270	4	0	5
7134	4	0	7
15326	4	0	8
28	4	0	306
4678	4	0	116
4370	4	0	506
90	4	0	168
4958	4	0	26
2252	4	0	32
13260	4	0	1
13278	4	0	1
6616	4	0	20
13146	4	0	8
2506	4	0	1
13142	4	0	38
6558	4	0	7
4558	4	0	0
6862	4	0	0
14798	4	0	1
6550	4	0	4
4556	4	0	7
4812	4	0	4
15258	4	0	17
862	4	0	89
286	4	0	77
76	4	0	1088
78	4	0	100
92	4	0	79
94	4	0	69
282	4	0	542
346	4	0	22
348	4	0	258
350	4	0	68
394	4	0	95
406	4	0	207
410	4	0	113
412	4	0	61
414	4	0	32
460	4	0	47
462	4	0	8
478	4	0	14
2184	4	0	418
332	4	0	506
334	4	0	19
404	4	0	591
470	4	0	59
344	4	0	147
408	4	0	142
472	4	0	11
474	4	0	1
476	4	0	36
926	4	0	17
396	4	0	829
906	4	0	26
910	4	0	12
2186	4	0	223
2204	4	0	15
2206	4	0	17
2254	4	0	8
6356	4	0	0
2458	4	0	27
2526	4	0	4
2510	4	0	11
4698	4	0	77
2524	4	0	4
328	4	0	591
330	4	0	3
4438	4	0	113
4444	4	0	86
4446	4	0	35
4430	4	0	15
4550	4	0	0
4422	4	0	29
4424	4	0	596
4700	4	0	12
4702	4	0	27
4954	4	0	46
5014	4	0	2
5018	4	0	36
5022	4	0	12
5086	4	0	14
4998	4	0	2
4382	4	0	20
6554	4	0	68
7128	4	0	15
15310	4	0	3
6622	4	0	2
4548	4	0	28
5070	4	0	3
6606	4	0	1
206	4	0	10
6854	4	0	0
398	4	0	51
4428	4	0	289
4764	4	0	0
4766	4	0	1
4682	4	0	391
4434	4	0	47
4436	4	0	389
4564	4	0	18
4566	4	0	2
4442	4	0	17
5078	4	0	5
5082	4	0	11
5084	4	0	6
392	4	0	1385
4426	4	0	6
2462	4	0	10
390	4	0	433
4742	4	0	2
6874	4	0	1
4814	4	0	4
6614	4	0	3
6618	4	0	5
6620	4	0	24
6358	4	0	3
222	4	0	10
13150	4	0	18
2202	4	0	150
6598	4	0	0
5066	4	0	4
6342	4	0	0
5012	4	0	1
30	4	0	165
6878	4	0	0
4686	4	0	56
74	4	0	652
4946	4	0	149
5058	4	0	1
5010	4	0	13
5074	4	0	4
5004	4	0	5
4440	4	0	69
6348	4	0	13
6350	4	0	1
6366	4	0	3
4748	4	0	5
4750	4	0	1
5076	4	0	3
4418	4	0	7
4994	4	0	4
4830	4	0	1
6364	4	0	7
4740	4	0	2
5062	4	0	1
5016	4	0	47
5080	4	0	24
5068	4	0	9
7130	4	0	14
4692	4	0	28
6604	4	0	11
5006	4	0	4
31710	4	0	2
204	4	0	37
14814	4	0	0
454	4	0	21
6602	4	0	4
6858	4	0	2
4694	4	0	78
13148	4	0	6
5020	4	0	5
14678	4	0	0
4562	4	0	0
15262	4	0	8
458	4	0	0
908	4	0	21
456	4	0	37
5002	4	0	6
6876	4	0	4
14810	4	0	2
4952	4	0	55
14686	4	0	0
13262	4	0	2
856	4	0	90
6870	4	0	0
280	4	0	702
974	4	0	9
4546	4	0	0
924	4	0	11
4758	4	0	0
14	4	0	81
4572	4	0	13
