MotifId	Nodes	Edges	Count
904	4	0	413
4374	4	0	3052
990	4	0	104
5064	4	0	99
4420	4	0	8478
972	4	0	94
922	4	0	142
3038	4	0	27
858	4	0	717
4950	4	0	1249
468	4	0	937
14812	4	0	19
4574	4	0	26
7126	4	0	4
14790	4	0	0
2190	4	0	95
6552	4	0	219
2270	4	0	21
7134	4	0	26
15326	4	0	48
28	4	0	11712
4678	4	0	867
4370	4	0	10946
90	4	0	4311
4958	4	0	306
2252	4	0	200
13260	4	0	3
13278	4	0	51
6616	4	0	36
13146	4	0	43
2506	4	0	0
13142	4	0	260
6558	4	0	45
4558	4	0	11
6862	4	0	6
14798	4	0	2
6550	4	0	11
4556	4	0	149
4812	4	0	82
15258	4	0	45
862	4	0	657
286	4	0	1362
76	4	0	44370
78	4	0	1989
92	4	0	1878
94	4	0	1309
282	4	0	9984
346	4	0	398
348	4	0	1544
350	4	0	582
394	4	0	1624
406	4	0	3743
410	4	0	1912
412	4	0	810
414	4	0	473
460	4	0	529
462	4	0	48
478	4	0	119
2184	4	0	12928
332	4	0	11237
334	4	0	373
404	4	0	15242
470	4	0	767
344	4	0	1541
408	4	0	2519
472	4	0	122
474	4	0	55
476	4	0	152
926	4	0	118
396	4	0	16697
906	4	0	151
910	4	0	101
2186	4	0	3854
2204	4	0	209
2206	4	0	133
2254	4	0	41
6356	4	0	2
2458	4	0	261
2526	4	0	30
2510	4	0	19
4698	4	0	954
2524	4	0	30
328	4	0	20757
330	4	0	244
4438	4	0	1156
4444	4	0	898
4446	4	0	289
4430	4	0	123
4550	4	0	10
4422	4	0	512
4424	4	0	13193
4700	4	0	213
4702	4	0	227
4954	4	0	424
5014	4	0	31
5018	4	0	169
5022	4	0	36
5086	4	0	87
4998	4	0	27
4382	4	0	207
6554	4	0	257
7128	4	0	31
15310	4	0	10
6622	4	0	28
4548	4	0	345
5070	4	0	23
6606	4	0	8
206	4	0	93
6854	4	0	1
398	4	0	541
4428	4	0	5686
4764	4	0	13
4766	4	0	23
4682	4	0	5875
4434	4	0	791
4436	4	0	3054
4564	4	0	125
4566	4	0	34
4442	4	0	231
5078	4	0	51
5082	4	0	51
5084	4	0	63
392	4	0	39710
4426	4	0	139
2462	4	0	51
390	4	0	9354
4742	4	0	14
6874	4	0	55
4814	4	0	29
6614	4	0	9
6618	4	0	19
6620	4	0	82
6358	4	0	8
222	4	0	64
13150	4	0	122
2202	4	0	1712
6598	4	0	1
5066	4	0	17
6342	4	0	1
5012	4	0	35
30	4	0	4057
6878	4	0	9
4686	4	0	294
74	4	0	26947
4946	4	0	1339
5058	4	0	18
5010	4	0	106
5074	4	0	40
5004	4	0	88
4440	4	0	919
6348	4	0	101
6350	4	0	15
6366	4	0	17
4748	4	0	126
4750	4	0	29
5076	4	0	52
4418	4	0	433
4994	4	0	48
4830	4	0	12
6364	4	0	15
4740	4	0	41
5062	4	0	22
5016	4	0	140
5080	4	0	95
5068	4	0	94
7130	4	0	40
4692	4	0	647
6604	4	0	130
5006	4	0	19
31710	4	0	16
204	4	0	484
14814	4	0	25
454	4	0	481
6602	4	0	3
6858	4	0	58
4694	4	0	1007
13148	4	0	27
5020	4	0	25
14678	4	0	4
4562	4	0	16
15262	4	0	43
458	4	0	24
908	4	0	277
456	4	0	575
5002	4	0	37
6876	4	0	13
14810	4	0	13
4952	4	0	491
14686	4	0	6
13262	4	0	27
856	4	0	701
6870	4	0	7
280	4	0	15398
974	4	0	62
4546	4	0	3
924	4	0	35
4758	4	0	12
14	4	0	5096
4572	4	0	85
