MotifId	Nodes	Edges	Count
904	4	0	144
4374	4	0	2257
990	4	0	83
5064	4	0	57
4420	4	0	4394
972	4	0	56
922	4	0	88
3038	4	0	23
858	4	0	527
4950	4	0	865
468	4	0	677
14812	4	0	13
4574	4	0	28
7126	4	0	6
14790	4	0	0
2190	4	0	51
6552	4	0	102
2270	4	0	19
7134	4	0	32
15326	4	0	50
28	4	0	5001
4678	4	0	491
4370	4	0	5833
90	4	0	2903
4958	4	0	301
2252	4	0	158
13260	4	0	5
13278	4	0	30
6616	4	0	16
13146	4	0	35
2506	4	0	0
13142	4	0	133
6558	4	0	35
4558	4	0	8
6862	4	0	8
14798	4	0	4
6550	4	0	9
4556	4	0	79
4812	4	0	52
15258	4	0	27
862	4	0	513
286	4	0	1295
76	4	0	21705
78	4	0	1185
92	4	0	968
94	4	0	898
282	4	0	5808
346	4	0	220
348	4	0	899
350	4	0	432
394	4	0	735
406	4	0	3568
410	4	0	917
412	4	0	589
414	4	0	383
460	4	0	286
462	4	0	23
478	4	0	81
2184	4	0	5050
332	4	0	6715
334	4	0	251
404	4	0	9917
470	4	0	617
344	4	0	616
408	4	0	1355
472	4	0	68
474	4	0	44
476	4	0	112
926	4	0	68
396	4	0	9668
906	4	0	51
910	4	0	49
2186	4	0	1594
2204	4	0	96
2206	4	0	62
2254	4	0	24
6356	4	0	1
2458	4	0	153
2526	4	0	32
2510	4	0	10
4698	4	0	1150
2524	4	0	44
328	4	0	8123
330	4	0	134
4438	4	0	750
4444	4	0	631
4446	4	0	281
4430	4	0	114
4550	4	0	5
4422	4	0	246
4424	4	0	6633
4700	4	0	193
4702	4	0	257
4954	4	0	399
5014	4	0	23
5018	4	0	90
5022	4	0	42
5086	4	0	70
4998	4	0	10
4382	4	0	291
6554	4	0	187
7128	4	0	12
15310	4	0	11
6622	4	0	17
4548	4	0	205
5070	4	0	14
6606	4	0	3
206	4	0	62
6854	4	0	2
398	4	0	384
4428	4	0	4117
4764	4	0	10
4766	4	0	11
4682	4	0	4710
4434	4	0	418
4436	4	0	1707
4564	4	0	92
4566	4	0	37
4442	4	0	198
5078	4	0	35
5082	4	0	63
5084	4	0	55
392	4	0	15213
4426	4	0	101
2462	4	0	40
390	4	0	5499
4742	4	0	4
6874	4	0	43
4814	4	0	16
6614	4	0	6
6618	4	0	13
6620	4	0	51
6358	4	0	2
222	4	0	29
13150	4	0	92
2202	4	0	807
6598	4	0	2
5066	4	0	9
6342	4	0	3
5012	4	0	13
30	4	0	3074
6878	4	0	7
4686	4	0	261
74	4	0	12813
4946	4	0	976
5058	4	0	7
5010	4	0	54
5074	4	0	31
5004	4	0	57
4440	4	0	493
6348	4	0	51
6350	4	0	2
6366	4	0	12
4748	4	0	52
4750	4	0	9
5076	4	0	42
4418	4	0	167
4994	4	0	11
4830	4	0	25
6364	4	0	15
4740	4	0	9
5062	4	0	11
5016	4	0	67
5080	4	0	55
5068	4	0	61
7130	4	0	36
4692	4	0	362
6604	4	0	58
5006	4	0	17
31710	4	0	9
204	4	0	227
14814	4	0	27
454	4	0	285
6602	4	0	5
6858	4	0	39
4694	4	0	630
13148	4	0	23
5020	4	0	24
14678	4	0	2
4562	4	0	6
15262	4	0	34
458	4	0	14
908	4	0	128
456	4	0	239
5002	4	0	14
6876	4	0	3
14810	4	0	8
4952	4	0	322
14686	4	0	2
13262	4	0	8
856	4	0	268
6870	4	0	5
280	4	0	6296
974	4	0	43
4546	4	0	0
924	4	0	27
4758	4	0	2
14	4	0	3034
4572	4	0	49
