MotifId	Nodes	Edges	Count
904	4	0	82
4374	4	0	521
990	4	0	29
5064	4	0	37
4420	4	0	1198
972	4	0	43
922	4	0	30
3038	4	0	3
858	4	0	168
4950	4	0	309
468	4	0	195
14812	4	0	6
4574	4	0	3
7126	4	0	2
14790	4	0	0
2190	4	0	30
6552	4	0	49
2270	4	0	8
7134	4	0	9
15326	4	0	21
28	4	0	1278
4678	4	0	169
4370	4	0	1328
90	4	0	984
4958	4	0	68
2252	4	0	61
13260	4	0	1
13278	4	0	12
6616	4	0	11
13146	4	0	9
2506	4	0	0
13142	4	0	104
6558	4	0	18
4558	4	0	2
6862	4	0	2
14798	4	0	2
6550	4	0	9
4556	4	0	35
4812	4	0	31
15258	4	0	10
862	4	0	207
286	4	0	424
76	4	0	4574
78	4	0	336
92	4	0	324
94	4	0	283
282	4	0	1757
346	4	0	120
348	4	0	275
350	4	0	163
394	4	0	314
406	4	0	1071
410	4	0	309
412	4	0	208
414	4	0	155
460	4	0	132
462	4	0	19
478	4	0	40
2184	4	0	1385
332	4	0	1901
334	4	0	103
404	4	0	2536
470	4	0	164
344	4	0	239
408	4	0	480
472	4	0	33
474	4	0	24
476	4	0	45
926	4	0	24
396	4	0	2794
906	4	0	31
910	4	0	21
2186	4	0	696
2204	4	0	49
2206	4	0	31
2254	4	0	18
6356	4	0	2
2458	4	0	68
2526	4	0	13
2510	4	0	7
4698	4	0	268
2524	4	0	15
328	4	0	2281
330	4	0	74
4438	4	0	212
4444	4	0	132
4446	4	0	65
4430	4	0	54
4550	4	0	6
4422	4	0	156
4424	4	0	1925
4700	4	0	106
4702	4	0	87
4954	4	0	82
5014	4	0	6
5018	4	0	38
5022	4	0	6
5086	4	0	22
4998	4	0	9
4382	4	0	68
6554	4	0	59
7128	4	0	5
15310	4	0	4
6622	4	0	2
4548	4	0	82
5070	4	0	8
6606	4	0	1
206	4	0	21
6854	4	0	0
398	4	0	191
4428	4	0	1063
4764	4	0	7
4766	4	0	5
4682	4	0	1357
4434	4	0	196
4436	4	0	601
4564	4	0	39
4566	4	0	16
4442	4	0	79
5078	4	0	37
5082	4	0	19
5084	4	0	11
392	4	0	4061
4426	4	0	67
2462	4	0	17
390	4	0	1712
4742	4	0	4
6874	4	0	9
4814	4	0	15
6614	4	0	1
6618	4	0	9
6620	4	0	26
6358	4	0	2
222	4	0	6
13150	4	0	25
2202	4	0	291
6598	4	0	0
5066	4	0	4
6342	4	0	1
5012	4	0	10
30	4	0	836
6878	4	0	0
4686	4	0	98
74	4	0	3290
4946	4	0	289
5058	4	0	2
5010	4	0	34
5074	4	0	20
5004	4	0	26
4440	4	0	239
6348	4	0	32
6350	4	0	4
6366	4	0	4
4748	4	0	42
4750	4	0	16
5076	4	0	9
4418	4	0	96
4994	4	0	20
4830	4	0	5
6364	4	0	10
4740	4	0	10
5062	4	0	4
5016	4	0	55
5080	4	0	32
5068	4	0	24
7130	4	0	6
4692	4	0	180
6604	4	0	44
5006	4	0	10
31710	4	0	12
204	4	0	65
14814	4	0	10
454	4	0	111
6602	4	0	1
6858	4	0	18
4694	4	0	179
13148	4	0	6
5020	4	0	11
14678	4	0	2
4562	4	0	2
15262	4	0	5
458	4	0	9
908	4	0	98
456	4	0	114
5002	4	0	18
6876	4	0	5
14810	4	0	9
4952	4	0	86
14686	4	0	0
13262	4	0	3
856	4	0	93
6870	4	0	1
280	4	0	1453
974	4	0	17
4546	4	0	1
924	4	0	12
4758	4	0	4
14	4	0	641
4572	4	0	13
